customer_id,name,email,region,signup_date
897.0,Lisa Thomas,ngriffin@example.net,East,2025-01-30
898.0,Jessica Reed,trowe@example.org,North,2023-04-28
899.0,Neil Singh,abigailfernandez@example.org,North,2023-06-28
900.0,Kelly Sherman,andrewzamora@example.net,East,2024-12-26
901.0,Raymond Barber,dennismckenzie@example.com,North,2025-02-02
902.0,Anthony Curtis,westashley@example.org,North,2024-07-27
903.0,Dr. Virginia Cunningham,michaelmitchell@example.net,North,2024-12-05
904.0,James Mclaughlin,murphybrandi@example.com,West,2024-07-28
905.0,Jeffery Jenkins,brownpamela@example.com,South,2023-11-09
906.0,Michael Powell,lwiggins@example.com,East,2025-02-12
907.0,Melissa Gould PhD,jcolon@example.net,South,2023-08-05
908.0,Beverly Bush,bensonstanley@example.org,North,2025-06-13
909.0,Jaclyn Crane,xrodriguez@example.net,South,2024-01-30
910.0,Autumn Torres,kevin70@example.org,North,2023-08-21
911.0,Amber Shannon,jason70@example.org,West,2024-11-07
912.0,Andrew Olson,ariel56@example.com,North,2025-09-17
913.0,Brandi Taylor,qgill@example.com,South,2023-08-29
914.0,Ann Weber,zhughes@example.com,West,2024-10-31
915.0,Stacy Fitzgerald,clinejasmine@example.net,East,2025-02-05
916.0,Ellen Brewer,leechristine@example.net,South,2025-06-25
917.0,Kelly Christensen,martinezsharon@example.org,East,2026-02-04
918.0,Daniel Gallegos,imiller@example.net,West,2024-03-03
919.0,Katherine Peck,samuel60@example.net,South,2024-02-29
920.0,Brian Garcia,justinwhite@example.org,East,2023-09-03
921.0,Meghan Brown,howard04@example.com,West,2023-07-05
922.0,Steven Scott,williamsjohn@example.net,East,2024-12-19
923.0,Paul Cruz Jr.,floresangela@example.org,South,2024-08-30
924.0,David Mercado,angela91@example.org,North,2025-07-01
925.0,Beth Carroll,omiller@example.net,North,2023-10-27
926.0,Jacqueline Galloway,amandahenderson@example.net,West,2024-07-25
927.0,John Calderon,denise20@example.org,East,2026-01-04
928.0,Mr. Ryan James,megan39@example.net,South,2024-01-21
929.0,Joseph Jones,fosterdavid@example.org,South,2025-05-20
930.0,Dr. Christine Wagner PhD,cynthia74@example.org,East,2025-03-13
931.0,Daniel Haley,allen20@example.net,East,2024-08-21
932.0,Megan Gutierrez,ifarmer@example.org,East,2025-07-28
933.0,Angela Johnson,wchambers@example.com,South,2025-09-10
934.0,Christopher Tate,martinezmitchell@example.org,East,2024-07-17
935.0,Alejandro Campbell,james94@example.net,South,2023-11-16
936.0,Tracy Johnson,tconway@example.net,West,2023-11-02
937.0,Roberto Foster,ashley72@example.net,North,2023-10-17
938.0,Megan Morrison,cameronanderson@example.org,North,2023-08-05
939.0,Savannah Ibarra,james08@example.net,South,2023-12-20
940.0,Jordan Pace,nashmarcus@example.com,East,2024-01-13
941.0,Julie Ward,stephensonjeffrey@example.com,East,2025-12-18
942.0,Emily Myers,christopher90@example.net,South,2023-11-21
943.0,Tina Stark,frankcollins@example.net,West,2025-01-31
944.0,Jeffrey Johnson,mary31@example.com,South,2023-12-05
945.0,Anthony Cook,sherryparsons@example.net,North,2024-07-11
946.0,Jeremy Martinez,rangelnicholas@example.net,North,2023-05-29
947.0,Thomas Ramos,cheryl61@example.org,West,2025-03-29
948.0,Elizabeth James,williamsonrobert@example.net,North,2025-07-28
949.0,Jody Marshall,nhobbs@example.org,West,2024-03-24
950.0,Rachel Gibson,briana11@example.org,South,2024-12-29
951.0,Richard Lee,danascott@example.com,North,2024-08-27
952.0,Charlene Taylor,brownlarry@example.com,South,2024-09-30
953.0,Heather Silva,dylanparker@example.com,East,2024-01-31
954.0,Kelly Sandoval,brianhunter@example.net,South,2025-10-14
955.0,Craig Gonzalez,kristenpeterson@example.net,West,2024-08-20
956.0,Julie Schwartz,christina65@example.org,East,2023-07-11
957.0,Susan Crawford,fowlerheather@example.com,South,2025-01-30
958.0,Nicholas Cisneros,lindsay63@example.com,East,2023-10-06
959.0,Heidi Jones MD,thomasscott@example.net,West,2024-12-19
960.0,Amanda Johnson,justinrobinson@example.com,South,2025-05-14
961.0,Julian White,thompsonjose@example.org,North,2023-04-10
962.0,Jamie Cobb,morganjason@example.com,South,2023-12-06
963.0,Mary Pugh,ejohns@example.org,West,2023-08-24
964.0,Rebecca Lee,ubenson@example.net,North,2024-07-01
965.0,Tammy Hines,melissaphillips@example.org,West,2024-03-11
966.0,Robert Salas,fclark@example.com,East,2025-08-01
967.0,Carol Hughes,victor72@example.com,East,2025-05-07
968.0,Karen Sosa,zadams@example.net,South,2025-12-21
969.0,Amanda Robinson,shannonyoung@example.org,West,2024-02-17
970.0,Laura Walls,jonathan12@example.org,North,2024-02-05
971.0,Crystal Williams,ronald76@example.com,South,2024-04-24
972.0,Mr. Alexander Alexander III,howardchristopher@example.net,South,2024-09-30
,Rachel House,wilsonmichael@example.net,South,2023-10-24
974.0,Gary Turner,james92@example.net,South,2025-06-06
975.0,Alexa Evans,krista66@example.net,North,2025-06-25
976.0,Matthew Hays,not-an-email,North,2025-06-16
977.0,Jose Hartman,dsharp@example.com,North,2025-08-02
978.0,Cole Carrillo,cclark@example.net,East,2023-04-20
979.0,Shane Torres,porterdonna@example.com,South,2024-03-25
980.0,Michael Powell,mark09@example.org,East,2025-12-22
981.0,Troy Rivera,not-an-email,East,2023-05-27
982.0,John Murphy,tfowler@example.org,East,2023-09-22
983.0,Cassandra Serrano,mjohnson@example.org,East,2025-12-10
984.0,Daniel Carter,gibsonmiguel@example.org,East,2023-09-23
985.0,Jennifer Moore,andersonrobert@example.net,East,2023-06-02
986.0,Sharon Anderson,kylemeyers@example.net,East,2024-08-19
987.0,Teresa Matthews,ahill@example.org,East,2024-07-19
988.0,Lisa Wright,renee77@example.com,South,2024-12-08
989.0,Donna Ibarra,treed@example.com,North,2024-05-20
990.0,Sarah Perry,rachelquinn@example.com,West,2024-05-13
991.0,Melissa Davis,allenmonica@example.com,South,2025-11-09
992.0,Mary Jones,reginajenkins@example.net,East,2023-07-29
993.0,Pedro Gordon,robert24@example.org,North,2024-09-23
994.0,Benjamin Neal,vjames@example.com,South,2025-10-11
995.0,Adam Wilson,markgoodman@example.com,East,2024-08-05
996.0,Matthew Reeves,rtaylor@example.org,East,2023-09-21
997.0,Brian Phillips,qjackson@example.org,East,2025-03-29
998.0,Hunter Robinson,staffordamanda@example.com,South,2025-04-19
999.0,Robin Davidson,myerskyle@example.org,West,2025-01-02
1000.0,James Harris,nicholasallen@example.org,East,2023-04-05
